town,source_kind,topic,term,meeting_date,meeting_body,item_title,url,start_seconds,context
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=3993s,3993,"other things. And whereas the other municipalities have recently paused, reviewed or removed similar flock systems in response to privacy and governance concerns. And whereas the"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=4030s,4030,"temporary moratorum on all use, installation, activation or expansion of any flock or other cameras, automated license plate readers or similar surveillance devices within the city of"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=4070s,4070,"recommendations for continuation, modification, limitation or termination of the flock or other cameras as referenced here within section three effective date. This resolution shall"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=4129s,4129,details were exposed. But part of what was exposed was in quotes how these flock and license plate readers played a vital role in the capture of this the suspects and more to come. We all want
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=4182s,4182,"they knew what happens when the government can watch everyone all the time what will happen. These flock license plate readers, speed cameras, and red light cameras do exactly that."
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=4369s,4369,Christmas time in my hometown. The safeguards we're told exist. They're not verifiable yet. Flock's got a nationwide history of handing out this data even when the independent cities
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=4399s,4399,We need written confirmation that Milford has opted out of the national security search feature that Flock has in place that's not listed within the rest of the the program.
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=4446s,4446,"available to us. That said, the numbers used to justify these programs and the flock cameras as well. The study behind that plan projects roughly 283,000"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=4969s,4969,Supreme Court case said that bulk collection of location data raises serious Fourth Amendment concerns. Flock creates searchable database of everyone's movements. The court was
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5113s,5113,"under constant watch every day. These cameras analyze and store every little detail from us. Flock uses Free Form, an AI search feature where it can find people by physical descriptions such as"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5121s,5121,"people by physical descriptions such as clothing, accessories, car descriptions, and even tattoos. Additionally, Flock has patent US11416545B1, which classifies people by race, gender,"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5132s,5132,"which classifies people by race, gender, height, and weight. And then it is all stored in Flock's searchable database despite Milford not needing or using all of this information. Another concern"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5142s,5142,regarding these cameras is that it is not controlled by Milford itself because Flock has main control. There have been documented cases where local authorities have lost control of what is being done
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5147s,5147,documented cases where local authorities have lost control of what is being done with that data from these cameras. Flock has updated these cameras remotely without letting local authorities know
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5155s,5155,"without letting local authorities know in other uh cities. In Mountain View, California, Flock enabled a nationwide setting without local police knowing, allowing agencies across the nation to"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5166s,5166,"View's residents. This led to Mountain View ultimately terminating their contract with Flock. In Washington State, 10 different police departments had their camera data used by federal"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5174s,5174,"had their camera data used by federal agencies that those towns had never agreed to share. Additionally, Flock cameras are creating a disheartening experience for citizens. In Colorado, a"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5181s,5181,"experience for citizens. In Colorado, a woman was falsely accused of theft because Flock wrongfully identified her as the perpetrator, and she then had to prove her own innocence. We have dozens"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5187s,5187,"as the perpetrator, and she then had to prove her own innocence. We have dozens of Flock cameras in Milford alone. And the consensus amongst Milford residents is that this blanket surveillance that"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5204s,5204,"local control, and lack of accuracy, last year, tech researcher Ben Jordan demonstrated that flock cameras can be hacked within 30 seconds. He even found that some cameras were online without"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5222s,5222,"implement will address these concerns because the problems ultimately lie with Flock's overreach, Flock's system vulnerabilities, and the continuous violation of privacy that comes with"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5227s,5227,"vulnerabilities, and the continuous violation of privacy that comes with these cameras. If you believe that flock cameras are in the best interest of the Milford community after hearing these"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5239s,5239,"because this is a bipartisan issue calling for your terrination of the Milford's contract with Flock. And if you care to properly represent your community as we've elected you to do so,"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5247s,5247,"community as we've elected you to do so, you will follow through with the complete removal of every single flock camera in Milford. Thank you for your time."
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5320s,5320,to have justification to search any vehicle. Flock is a private corporation and is not therefore bound by the same standards or strictctures that law
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5426s,5426,"made me fall in love. Every one of you on this board swore an oath not to flock safety, not to a data center in Atlanta. You swore an oath to the Constitution of the United States"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5791s,5791,unclear protections against misuse. Companies like the flag safety and other automated license plate radars radar company markets these systems as tools for fighting crime. Law enforcement
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5875s,5875,receive medical care and where they spend their personal time. The concern is not limited to flock safety. The concern is an entire industry built around collecting and sharing location
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5883s,5883,concern is an entire industry built around collecting and sharing location data. Many automated license plate arena networks allow information collected in one community to be accessed by law
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5914s,5914,"both. When you inevitably ensure, you know, we are heard. Remember, it is not just flock. Get rid of all of the cameras. Thank you. [cheering]"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5948s,5948,license plate readers. Thanks. [applause] Automated license plate reader cameras have become one of the largest surveillance systems in America. They
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=5968s,5968,"protects Americans against unreasonable search and seizure. While courts have not definitively ruled that all ALPR's you use violates the Constitution, the Supreme Court has increasingly"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=6008s,6008,"words, nearly everyone is being tracked, even if they're innocent. Before anyone's been accused, ALPR systems collect and store information about where they travel, treating every driver"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=6061s,6061,"documented at least 28 reported cases nationwide of law enforcement officers using ALPR ALPR systems to stalk romantic partners, former partners, or other individuals for personal use. In"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=6091s,6091,"policies, and created opportunities for misuse. The report warned that officers could use ALPR data to monitor people attending political rallies, visiting medical clinics, or engaging in other"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=6397s,6397,"Nettleton Avenue. Uh, the main reason why surveillance cameras like Flock and equivalent technology should not be used is that it's a direct violation of our"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=6562s,6562,"and the security of that data. In light of recent controversy, I'm calling for a full removal of all flock systems. Thank you. [applause]"
Milford,transcript,alpr,alpr_flock,2026-08-03,Board of Aldermen,Board Of Aldermen 08/03/2026,https://www.youtube.com/watch?v=9AD0qAHeAEc&t=6621s,6621,"these traffic cameras is stored with and can be accessed by a private company. Flock is not my neighbor. In February, [applause]"
